deviceName,pm10,pm25,co2,tvoc,temperature,humidity,checkDateTime
sch_컴퓨터실_520,5,5,435,78,18,26,2024-02-09 5:00
sch_컴퓨터실_520,3,3,435,75,18,26,2024-02-09 6:00
sch_컴퓨터실_520,10,9,435,73,18,26,2024-02-09 7:00
sch_컴퓨터실_520,7,7,438,73,18,26,2024-02-09 8:00
sch_컴퓨터실_520,5,5,439,80,18,26,2024-02-09 9:00
sch_컴퓨터실_520,7,7,433,92,18,26,2024-02-09 10:00
sch_컴퓨터실_520,4,4,430,107,19,25,2024-02-09 11:00
sch_컴퓨터실_520,5,5,427,125,19,25,2024-02-09 12:00
sch_컴퓨터실_520,5,5,421,146,19,25,2024-02-09 13:00
sch_컴퓨터실_520,3,3,418,162,19,25,2024-02-09 14:00
sch_컴퓨터실_520,4,3,411,168,19,25,2024-02-09 15:00
sch_컴퓨터실_520,2,2,411,169,19,25,2024-02-09 16:00
sch_컴퓨터실_520,1,1,410,158,19,25,2024-02-09 17:00
sch_컴퓨터실_520,4,4,414,128,19,25,2024-02-09 18:00
sch_컴퓨터실_520,4,4,419,97,19,25,2024-02-09 19:00
sch_컴퓨터실_520,1,1,423,78,18,26,2024-02-09 20:00
sch_컴퓨터실_520,2,2,431,65,18,26,2024-02-09 21:00
sch_컴퓨터실_520,3,3,432,59,18,26,2024-02-09 22:00
sch_컴퓨터실_520,3,2,433,56,18,26,2024-02-09 23:00
sch_컴퓨터실_520,4,3,434,60,18,26,2024-02-10 0:00
sch_컴퓨터실_520,3,3,435,71,18,26,2024-02-10 1:00
sch_컴퓨터실_520,3,3,429,77,18,26,2024-02-10 2:00
sch_컴퓨터실_520,5,3,423,81,18,26,2024-02-10 3:00
sch_컴퓨터실_520,4,4,424,81,18,26,2024-02-10 4:00
sch_컴퓨터실_520,3,3,427,79,18,26,2024-02-10 5:00
sch_컴퓨터실_520,3,3,426,75,18,26,2024-02-10 6:00
sch_컴퓨터실_520,5,4,427,75,18,26,2024-02-10 7:00
sch_컴퓨터실_520,5,5,427,84,18,26,2024-02-10 8:00
sch_컴퓨터실_520,7,5,428,90,18,26,2024-02-10 9:00
sch_컴퓨터실_520,8,8,430,100,18,26,2024-02-10 10:00
sch_컴퓨터실_520,5,5,432,117,19,25,2024-02-10 11:00
sch_컴퓨터실_520,7,7,428,136,19,24,2024-02-10 12:00
sch_컴퓨터실_520,7,7,423,154,19,24,2024-02-10 13:00
sch_컴퓨터실_520,9,9,416,161,19,25,2024-02-10 14:00
sch_컴퓨터실_520,12,12,419,169,20,25,2024-02-10 15:00
sch_컴퓨터실_520,12,12,422,169,19,25,2024-02-10 16:00
sch_컴퓨터실_520,15,15,418,163,19,25,2024-02-10 17:00
sch_컴퓨터실_520,17,12,424,155,19,25,2024-02-10 18:00
sch_컴퓨터실_520,15,13,428,135,19,25,2024-02-10 19:00
sch_컴퓨터실_520,10,10,428,109,19,25,2024-02-10 20:00
sch_컴퓨터실_520,7,6,431,91,18,26,2024-02-10 21:00
sch_컴퓨터실_520,10,7,438,77,18,26,2024-02-10 22:00
sch_컴퓨터실_520,10,10,438,69,18,26,2024-02-10 23:00
sch_컴퓨터실_520,8,8,440,64,18,26,2024-02-11 0:00
sch_컴퓨터실_520,10,10,437,64,18,26,2024-02-11 1:00
sch_컴퓨터실_520,8,7,436,64,18,24,2024-02-11 2:00
sch_컴퓨터실_520,10,10,433,61,18,24,2024-02-11 3:00
sch_컴퓨터실_520,7,7,432,60,18,24,2024-02-11 4:00
sch_컴퓨터실_520,8,8,433,58,18,24,2024-02-11 5:00
sch_컴퓨터실_520,7,7,435,64,18,24,2024-02-11 6:00
sch_컴퓨터실_520,9,5,428,61,18,24,2024-02-11 7:00
sch_컴퓨터실_520,9,6,429,59,18,24,2024-02-11 8:00
sch_컴퓨터실_520,6,6,424,61,18,24,2024-02-11 9:00
sch_컴퓨터실_520,5,5,424,69,18,24,2024-02-11 10:00
sch_컴퓨터실_520,7,5,425,81,19,24,2024-02-11 11:00
sch_컴퓨터실_520,8,7,429,94,19,24,2024-02-11 12:00
sch_컴퓨터실_520,5,5,430,105,19,24,2024-02-11 13:00
sch_컴퓨터실_520,6,6,421,119,19,24,2024-02-11 14:00
sch_컴퓨터실_520,7,7,423,133,19,24,2024-02-11 15:00
sch_컴퓨터실_520,6,6,424,144,19,25,2024-02-11 16:00
sch_컴퓨터실_520,8,8,423,142,19,25,2024-02-11 17:00
sch_컴퓨터실_520,12,8,423,135,19,25,2024-02-11 18:00
sch_컴퓨터실_520,9,9,428,126,19,25,2024-02-11 19:00
sch_컴퓨터실_520,13,12,438,116,18,26,2024-02-11 20:00
sch_컴퓨터실_520,15,14,442,109,18,26,2024-02-11 21:00
sch_컴퓨터실_520,19,16,447,106,18,26,2024-02-11 22:00
sch_컴퓨터실_520,17,17,455,95,18,27,2024-02-11 23:00
sch_컴퓨터실_520,15,15,459,90,18,27,2024-02-12 0:00
sch_컴퓨터실_520,19,19,454,99,18,26,2024-02-12 1:00
sch_컴퓨터실_520,21,19,452,108,18,26,2024-02-12 2:00
sch_컴퓨터실_520,19,17,449,111,18,26,2024-02-12 3:00
sch_컴퓨터실_520,16,15,451,108,18,26,2024-02-12 4:00
sch_컴퓨터실_520,17,16,447,104,18,26,2024-02-12 5:00
sch_컴퓨터실_520,20,18,452,97,18,26,2024-02-12 6:00
sch_컴퓨터실_520,17,12,458,94,18,26,2024-02-12 7:00
sch_컴퓨터실_520,16,14,455,90,18,26,2024-02-12 8:00
sch_컴퓨터실_520,15,13,457,92,18,26,2024-02-12 9:00
sch_컴퓨터실_520,14,13,457,108,18,26,2024-02-12 10:00
sch_컴퓨터실_520,16,16,452,131,19,25,2024-02-12 11:00
sch_컴퓨터실_520,13,11,445,159,19,25,2024-02-12 12:00
sch_컴퓨터실_520,14,13,441,186,19,25,2024-02-12 13:00
sch_컴퓨터실_520,9,9,432,195,20,25,2024-02-12 14:00
sch_컴퓨터실_520,8,8,427,201,20,25,2024-02-12 15:00
sch_컴퓨터실_520,13,10,421,195,20,25,2024-02-12 16:00
sch_컴퓨터실_520,14,10,422,182,20,25,2024-02-12 17:00
sch_컴퓨터실_520,10,10,423,162,20,25,2024-02-12 18:00
sch_컴퓨터실_520,13,13,426,140,20,25,2024-02-12 19:00
sch_컴퓨터실_520,9,9,431,115,19,25,2024-02-12 20:00
sch_컴퓨터실_520,8,8,433,93,19,25,2024-02-12 21:00
sch_컴퓨터실_520,12,10,437,82,19,25,2024-02-12 22:00
sch_컴퓨터실_520,12,10,437,81,19,25,2024-02-12 23:00
sch_컴퓨터실_520,7,7,437,90,19,25,2024-02-13 0:00
sch_컴퓨터실_520,10,9,437,96,19,25,2024-02-13 1:00
sch_컴퓨터실_520,16,13,434,100,19,25,2024-02-13 2:00
sch_컴퓨터실_520,15,15,430,104,19,25,2024-02-13 3:00
sch_컴퓨터실_520,15,14,427,114,19,25,2024-02-13 4:00
sch_컴퓨터실_520,13,12,423,119,19,25,2024-02-13 5:00
sch_컴퓨터실_520,14,14,421,125,20,25,2024-02-13 6:00
sch_컴퓨터실_520,14,14,422,132,20,25,2024-02-13 7:00
sch_컴퓨터실_520,15,13,417,141,20,25,2024-02-13 8:00
sch_컴퓨터실_520,16,14,419,171,20,25,2024-02-13 9:00
sch_컴퓨터실_520,10,10,423,346,20,25,2024-02-13 10:00
sch_컴퓨터실_520,10,9,413,267,21,25,2024-02-13 11:00
sch_컴퓨터실_520,10,8,415,258,21,25,2024-02-13 12:00
sch_컴퓨터실_520,12,12,416,255,21,25,2024-02-13 13:00
sch_컴퓨터실_520,15,9,419,248,22,27,2024-02-13 14:00
sch_컴퓨터실_520,8,8,431,250,22,27,2024-02-13 15:00
sch_컴퓨터실_520,7,6,441,249,22,27,2024-02-13 16:00
sch_컴퓨터실_520,6,6,441,248,22,27,2024-02-13 17:00
sch_컴퓨터실_520,5,5,446,239,22,27,2024-02-13 18:00
sch_컴퓨터실_520,9,9,455,233,21,28,2024-02-13 19:00
sch_컴퓨터실_520,10,10,459,226,21,28,2024-02-13 20:00
sch_컴퓨터실_520,7,6,452,221,21,30,2024-02-13 21:00
sch_컴퓨터실_520,6,6,450,219,21,30,2024-02-13 22:00
sch_컴퓨터실_520,5,5,443,219,21,30,2024-02-13 23:00
sch_컴퓨터실_520,9,9,440,219,21,30,2024-02-14 0:00
sch_컴퓨터실_520,5,4,436,226,21,30,2024-02-14 1:00
sch_컴퓨터실_520,7,7,430,224,22,30,2024-02-14 2:00
sch_컴퓨터실_520,10,8,422,217,22,30,2024-02-14 3:00
sch_컴퓨터실_520,9,9,418,210,22,30,2024-02-14 4:00
sch_컴퓨터실_520,5,5,416,206,22,30,2024-02-14 5:00
sch_컴퓨터실_520,5,5,409,202,22,30,2024-02-14 6:00
sch_컴퓨터실_520,4,4,406,203,22,30,2024-02-14 7:00
sch_컴퓨터실_520,5,4,399,204,22,30,2024-02-14 8:00
sch_컴퓨터실_520,6,6,398,201,23,30,2024-02-14 9:00
sch_컴퓨터실_520,7,7,397,204,23,30,2024-02-14 10:00
sch_컴퓨터실_520,5,5,404,207,23,30,2024-02-14 11:00
sch_컴퓨터실_520,4,4,410,209,23,30,2024-02-14 12:00
sch_컴퓨터실_520,3,3,410,210,23,31,2024-02-14 13:00
sch_컴퓨터실_520,5,4,405,212,24,31,2024-02-14 14:00
sch_컴퓨터실_520,4,4,405,213,24,31,2024-02-14 15:00
sch_컴퓨터실_520,3,2,411,211,24,31,2024-02-14 16:00
sch_컴퓨터실_520,4,4,412,208,24,33,2024-02-14 17:00
sch_컴퓨터실_520,5,5,416,206,23,33,2024-02-14 18:00
sch_컴퓨터실_520,4,4,424,204,23,33,2024-02-14 19:00
sch_컴퓨터실_520,9,4,431,202,23,35,2024-02-14 20:00
sch_컴퓨터실_520,4,3,429,199,23,36,2024-02-14 21:00
sch_컴퓨터실_520,6,6,423,198,23,36,2024-02-14 22:00
sch_컴퓨터실_520,7,5,417,199,22,38,2024-02-14 23:00
sch_컴퓨터실_520,3,3,414,201,22,38,2024-02-15 0:00
sch_컴퓨터실_520,5,5,408,205,23,38,2024-02-15 1:00
sch_컴퓨터실_520,6,6,405,205,23,38,2024-02-15 2:00
sch_컴퓨터실_520,5,5,402,199,23,38,2024-02-15 3:00
sch_컴퓨터실_520,2,2,397,195,23,38,2024-02-15 4:00
sch_컴퓨터실_520,3,3,404,190,23,38,2024-02-15 5:00
sch_컴퓨터실_520,3,3,401,183,23,39,2024-02-15 6:00
sch_컴퓨터실_520,4,4,395,170,23,38,2024-02-15 7:00
sch_컴퓨터실_520,3,3,409,157,23,38,2024-02-15 8:00
sch_컴퓨터실_520,6,5,412,142,23,38,2024-02-15 9:00
sch_컴퓨터실_520,4,4,419,132,23,38,2024-02-15 10:00
sch_컴퓨터실_520,6,5,423,116,23,38,2024-02-15 11:00
sch_컴퓨터실_520,8,7,422,93,22,36,2024-02-15 12:00
sch_컴퓨터실_520,6,6,421,68,22,35,2024-02-15 13:00
sch_컴퓨터실_520,1,1,423,49,22,35,2024-02-15 14:00
sch_컴퓨터실_520,3,3,426,38,21,33,2024-02-15 15:00
sch_컴퓨터실_520,2,2,427,32,21,33,2024-02-15 16:00
sch_컴퓨터실_520,1,1,431,30,21,33,2024-02-15 17:00
sch_컴퓨터실_520,1,1,436,28,21,32,2024-02-15 18:00
sch_컴퓨터실_520,0,0,441,25,21,32,2024-02-15 19:00
sch_컴퓨터실_520,4,4,446,23,20,30,2024-02-15 20:00
sch_컴퓨터실_520,3,2,444,22,20,30,2024-02-15 21:00
sch_컴퓨터실_520,6,2,450,23,20,30,2024-02-15 22:00
sch_컴퓨터실_520,2,2,449,24,20,30,2024-02-15 23:00
sch_컴퓨터실_520,1,1,448,26,20,29,2024-02-16 0:00
sch_컴퓨터실_520,1,1,444,28,20,29,2024-02-16 1:00
sch_컴퓨터실_520,3,2,440,33,20,29,2024-02-16 2:00
sch_컴퓨터실_520,3,3,438,36,20,29,2024-02-16 3:00
sch_컴퓨터실_520,3,3,438,38,20,29,2024-02-16 4:00
sch_컴퓨터실_520,3,3,437,38,20,27,2024-02-16 5:00
sch_컴퓨터실_520,2,2,437,38,20,27,2024-02-16 6:00
sch_컴퓨터실_520,5,2,436,38,20,27,2024-02-16 7:00
sch_컴퓨터실_520,1,1,439,39,20,27,2024-02-16 8:00
sch_컴퓨터실_520,3,3,440,42,20,27,2024-02-16 9:00
sch_컴퓨터실_520,4,4,448,110,20,25,2024-02-16 10:00
sch_컴퓨터실_520,6,4,448,316,20,25,2024-02-16 11:00
sch_컴퓨터실_520,6,6,441,155,21,25,2024-02-16 12:00
sch_컴퓨터실_520,10,5,438,94,21,25,2024-02-16 13:00
sch_컴퓨터실_520,7,7,438,77,21,25,2024-02-16 14:00
sch_컴퓨터실_520,4,4,436,72,21,25,2024-02-16 15:00
sch_컴퓨터실_520,2,2,433,72,21,27,2024-02-16 16:00
sch_컴퓨터실_520,3,3,438,75,21,27,2024-02-16 17:00
sch_컴퓨터실_520,4,4,446,70,21,27,2024-02-16 18:00
sch_컴퓨터실_520,3,3,454,64,21,27,2024-02-16 19:00
sch_컴퓨터실_520,3,2,451,58,20,27,2024-02-16 20:00
sch_컴퓨터실_520,3,3,453,54,20,27,2024-02-16 21:00
sch_컴퓨터실_520,10,6,457,53,20,27,2024-02-16 22:00
sch_컴퓨터실_520,6,6,455,56,20,27,2024-02-16 23:00
sch_컴퓨터실_520,6,6,456,60,20,27,2024-02-17 0:00
sch_컴퓨터실_520,5,5,455,60,20,27,2024-02-17 1:00
sch_컴퓨터실_520,6,6,455,61,20,27,2024-02-17 2:00
sch_컴퓨터실_520,6,6,456,57,20,27,2024-02-17 3:00
sch_컴퓨터실_520,8,8,449,54,20,27,2024-02-17 4:00
sch_컴퓨터실_520,4,4,448,51,20,27,2024-02-17 5:00
sch_컴퓨터실_520,3,2,452,49,20,25,2024-02-17 6:00
sch_컴퓨터실_520,4,4,445,48,20,25,2024-02-17 7:00
sch_컴퓨터실_520,4,3,449,50,20,25,2024-02-17 8:00
sch_컴퓨터실_520,4,4,446,53,20,25,2024-02-17 9:00
sch_컴퓨터실_520,8,5,449,59,20,25,2024-02-17 10:00
sch_컴퓨터실_520,5,5,443,71,20,25,2024-02-17 11:00
sch_컴퓨터실_520,6,5,435,96,21,25,2024-02-17 12:00
sch_컴퓨터실_520,2,2,428,118,21,25,2024-02-17 13:00
sch_컴퓨터실_520,2,2,424,132,22,25,2024-02-17 14:00
sch_컴퓨터실_520,2,2,421,140,22,27,2024-02-17 15:00
sch_컴퓨터실_520,3,3,417,145,22,27,2024-02-17 16:00
sch_컴퓨터실_520,3,1,421,143,22,27,2024-02-17 17:00
sch_컴퓨터실_520,2,2,418,143,22,27,2024-02-17 18:00
sch_컴퓨터실_520,4,4,423,138,21,27,2024-02-17 19:00
sch_컴퓨터실_520,3,3,426,131,21,28,2024-02-17 20:00
sch_컴퓨터실_520,4,3,435,127,21,28,2024-02-17 21:00
sch_컴퓨터실_520,4,3,436,121,21,28,2024-02-17 22:00
sch_컴퓨터실_520,3,3,437,119,20,29,2024-02-17 23:00
sch_컴퓨터실_520,10,3,439,121,20,30,2024-02-18 0:00
sch_컴퓨터실_520,3,3,440,119,21,30,2024-02-18 1:00
sch_컴퓨터실_520,5,5,433,118,21,28,2024-02-18 2:00
sch_컴퓨터실_520,7,6,435,112,21,28,2024-02-18 3:00
sch_컴퓨터실_520,8,7,429,105,21,28,2024-02-18 4:00
sch_컴퓨터실_520,6,6,432,96,21,28,2024-02-18 5:00
sch_컴퓨터실_520,4,4,431,86,21,28,2024-02-18 6:00
sch_컴퓨터실_520,6,6,431,79,21,28,2024-02-18 7:00
sch_컴퓨터실_520,3,3,432,75,21,28,2024-02-18 8:00
sch_컴퓨터실_520,4,4,431,74,21,28,2024-02-18 9:00
sch_컴퓨터실_520,3,3,430,77,21,28,2024-02-18 10:00
sch_컴퓨터실_520,4,2,429,82,21,28,2024-02-18 11:00
sch_컴퓨터실_520,6,4,428,88,21,28,2024-02-18 12:00
sch_컴퓨터실_520,6,6,426,98,21,28,2024-02-18 13:00
sch_컴퓨터실_520,3,3,423,100,21,27,2024-02-18 14:00
sch_컴퓨터실_520,3,3,421,99,21,27,2024-02-18 15:00
sch_컴퓨터실_520,5,3,416,115,21,28,2024-02-18 16:00
sch_컴퓨터실_520,2,2,421,145,21,30,2024-02-18 17:00
sch_컴퓨터실_520,4,3,420,185,21,30,2024-02-18 18:00
sch_컴퓨터실_520,1,1,416,205,21,30,2024-02-18 19:00
sch_컴퓨터실_520,6,6,418,215,21,32,2024-02-18 20:00
sch_컴퓨터실_520,1,1,418,220,21,32,2024-02-18 21:00
sch_컴퓨터실_520,3,3,413,227,21,33,2024-02-18 22:00
sch_컴퓨터실_520,2,2,410,233,21,35,2024-02-18 23:00
sch_컴퓨터실_520,2,2,409,249,21,35,2024-02-19 0:00
sch_컴퓨터실_520,3,3,403,257,21,35,2024-02-19 1:00
sch_컴퓨터실_520,4,3,398,263,22,35,2024-02-19 2:00
sch_컴퓨터실_520,1,1,398,267,22,35,2024-02-19 3:00
sch_컴퓨터실_520,2,0,405,272,22,35,2024-02-19 4:00
sch_컴퓨터실_520,1,1,403,266,22,35,2024-02-19 5:00
sch_컴퓨터실_520,1,1,403,268,23,36,2024-02-19 6:00
sch_컴퓨터실_520,0,0,401,264,23,36,2024-02-19 7:00
sch_컴퓨터실_520,0,0,403,261,23,35,2024-02-19 8:00
sch_컴퓨터실_520,1,1,402,255,23,36,2024-02-19 9:00
sch_컴퓨터실_520,2,2,410,255,23,36,2024-02-19 10:00
sch_컴퓨터실_520,1,1,419,254,23,38,2024-02-19 11:00
sch_컴퓨터실_520,1,1,424,251,23,38,2024-02-19 12:00
sch_컴퓨터실_520,1,1,424,258,23,38,2024-02-19 13:00
sch_컴퓨터실_520,1,1,427,362,23,38,2024-02-19 14:00
sch_컴퓨터실_520,4,4,446,388,23,39,2024-02-19 16:00
sch_컴퓨터실_520,3,3,453,390,23,39,2024-02-19 17:00
sch_컴퓨터실_520,4,4,455,339,23,39,2024-02-19 18:00
sch_컴퓨터실_520,4,4,450,272,22,40,2024-02-19 19:00
sch_컴퓨터실_520,2,2,456,218,22,38,2024-02-19 20:00
sch_컴퓨터실_520,3,3,458,178,22,38,2024-02-19 21:00
sch_컴퓨터실_520,6,4,453,147,21,38,2024-02-19 22:00
sch_컴퓨터실_520,3,3,448,121,21,38,2024-02-19 23:00
sch_컴퓨터실_520,4,3,450,100,21,37,2024-02-20 0:00
sch_컴퓨터실_520,3,2,445,91,21,37,2024-02-20 1:00
sch_컴퓨터실_520,3,3,443,88,21,37,2024-02-20 2:00
sch_컴퓨터실_520,6,6,443,83,21,35,2024-02-20 3:00
sch_컴퓨터실_520,5,4,440,77,21,35,2024-02-20 4:00
sch_컴퓨터실_520,3,3,435,71,21,35,2024-02-20 5:00
sch_컴퓨터실_520,4,4,437,65,21,35,2024-02-20 6:00
sch_컴퓨터실_520,4,4,435,59,21,33,2024-02-20 7:00
sch_컴퓨터실_520,5,5,437,51,21,33,2024-02-20 8:00
sch_컴퓨터실_520,6,3,439,44,21,33,2024-02-20 9:00
sch_컴퓨터실_520,4,3,441,48,21,32,2024-02-20 10:00
sch_컴퓨터실_520,4,4,444,51,21,32,2024-02-20 11:00
sch_컴퓨터실_520,6,6,448,46,21,32,2024-02-20 12:00
sch_컴퓨터실_520,7,7,449,44,21,32,2024-02-20 13:00
sch_컴퓨터실_520,6,4,449,45,21,32,2024-02-20 14:00
sch_컴퓨터실_520,9,9,452,49,21,32,2024-02-20 15:00
sch_컴퓨터실_520,4,4,451,47,22,32,2024-02-20 16:00
sch_컴퓨터실_520,2,2,443,41,22,33,2024-02-20 17:00
sch_컴퓨터실_520,0,0,435,38,21,33,2024-02-20 18:00
sch_컴퓨터실_520,0,0,436,38,21,33,2024-02-20 19:00
sch_컴퓨터실_520,0,0,437,38,21,33,2024-02-20 20:00
sch_컴퓨터실_520,0,0,439,36,21,33,2024-02-20 21:00
sch_컴퓨터실_520,0,0,442,32,20,33,2024-02-20 22:00
sch_컴퓨터실_520,0,0,443,33,20,33,2024-02-20 23:00
sch_컴퓨터실_520,0,0,443,36,20,33,2024-02-21 0:00
sch_컴퓨터실_520,0,0,440,39,20,33,2024-02-21 1:00
sch_컴퓨터실_520,0,0,436,42,20,33,2024-02-21 2:00
sch_컴퓨터실_520,0,0,435,44,20,33,2024-02-21 3:00
sch_컴퓨터실_520,0,0,433,46,21,33,2024-02-21 4:00
sch_컴퓨터실_520,0,0,429,46,21,33,2024-02-21 5:00
sch_컴퓨터실_520,0,0,430,45,21,32,2024-02-21 6:00
sch_컴퓨터실_520,0,0,430,47,21,32,2024-02-21 7:00
sch_컴퓨터실_520,0,0,432,44,20,32,2024-02-21 8:00
sch_컴퓨터실_520,1,1,433,43,20,32,2024-02-21 9:00
sch_컴퓨터실_520,0,0,435,46,21,32,2024-02-21 10:00
sch_컴퓨터실_520,0,0,433,47,20,32,2024-02-21 11:00
sch_컴퓨터실_520,0,0,430,52,20,32,2024-02-21 12:00
sch_컴퓨터실_520,0,0,432,53,20,33,2024-02-21 13:00
sch_컴퓨터실_520,0,0,436,49,20,33,2024-02-21 14:00
sch_컴퓨터실_520,0,0,437,47,20,33,2024-02-21 15:00
sch_컴퓨터실_520,0,0,437,45,20,33,2024-02-21 16:00
sch_컴퓨터실_520,0,0,441,47,19,34,2024-02-21 17:00
sch_컴퓨터실_520,0,0,442,52,19,34,2024-02-21 18:00
sch_컴퓨터실_520,0,0,448,61,19,34,2024-02-21 19:00
sch_컴퓨터실_520,0,0,454,67,19,35,2024-02-21 20:00
sch_컴퓨터실_520,0,0,456,61,19,34,2024-02-21 21:00
sch_컴퓨터실_520,0,0,452,67,18,35,2024-02-21 22:00
sch_컴퓨터실_520,0,0,460,67,18,34,2024-02-21 23:00
sch_컴퓨터실_520,0,0,466,66,18,34,2024-02-22 0:00
sch_컴퓨터실_520,0,0,460,73,19,34,2024-02-22 1:00
sch_컴퓨터실_520,2,2,461,78,19,34,2024-02-22 2:00
sch_컴퓨터실_520,0,0,459,79,19,32,2024-02-22 3:00
sch_컴퓨터실_520,0,0,459,78,19,32,2024-02-22 4:00
sch_컴퓨터실_520,0,0,453,72,19,32,2024-02-22 5:00
sch_컴퓨터실_520,0,0,453,60,19,30,2024-02-22 6:00
sch_컴퓨터실_520,0,0,455,46,19,30,2024-02-22 7:00
sch_컴퓨터실_520,0,0,455,49,19,30,2024-02-22 8:00
sch_컴퓨터실_520,0,0,457,53,19,30,2024-02-22 9:00
sch_컴퓨터실_520,0,0,461,57,19,30,2024-02-22 10:00
sch_컴퓨터실_520,0,0,475,61,19,30,2024-02-22 11:00
sch_컴퓨터실_520,0,0,493,59,19,30,2024-02-22 12:00
sch_컴퓨터실_520,0,0,518,83,19,29,2024-02-22 13:00
sch_컴퓨터실_520,0,0,482,50,19,29,2024-02-22 14:00
sch_컴퓨터실_520,0,0,472,50,19,29,2024-02-22 15:00
sch_컴퓨터실_520,1,1,465,53,19,29,2024-02-22 16:00
sch_컴퓨터실_520,0,0,464,54,19,29,2024-02-22 17:00
sch_컴퓨터실_520,1,1,474,58,18,30,2024-02-22 18:00
sch_컴퓨터실_520,0,0,471,59,18,30,2024-02-22 19:00
sch_컴퓨터실_520,0,0,476,64,18,30,2024-02-22 20:00
sch_컴퓨터실_520,1,1,478,72,18,30,2024-02-22 21:00
sch_컴퓨터실_520,0,0,479,79,18,32,2024-02-22 22:00
sch_컴퓨터실_520,0,0,481,84,18,32,2024-02-22 23:00
sch_컴퓨터실_520,1,1,480,87,18,30,2024-02-23 0:00
sch_컴퓨터실_520,1,1,475,94,18,30,2024-02-23 1:00
sch_컴퓨터실_520,0,0,477,97,18,32,2024-02-23 2:00
sch_컴퓨터실_520,1,1,471,99,18,30,2024-02-23 3:00
sch_컴퓨터실_520,1,1,465,97,18,30,2024-02-23 4:00
sch_컴퓨터실_520,1,1,468,89,19,30,2024-02-23 5:00
sch_컴퓨터실_520,2,0,470,87,18,30,2024-02-23 6:00
sch_컴퓨터실_520,1,1,469,92,19,30,2024-02-23 7:00
sch_컴퓨터실_520,0,0,467,90,19,29,2024-02-23 8:00
sch_컴퓨터실_520,1,1,470,82,19,29,2024-02-23 9:00
sch_컴퓨터실_520,0,0,482,76,19,29,2024-02-23 10:00
sch_컴퓨터실_520,1,1,489,79,19,29,2024-02-23 11:00
sch_컴퓨터실_520,1,1,480,61,19,27,2024-02-23 12:00
sch_컴퓨터실_520,0,0,476,58,19,27,2024-02-23 13:00
sch_컴퓨터실_520,1,1,472,52,19,27,2024-02-23 14:00
sch_컴퓨터실_520,1,1,476,52,19,27,2024-02-23 15:00
sch_컴퓨터실_520,1,1,470,54,19,27,2024-02-23 16:00
sch_컴퓨터실_520,3,0,470,52,19,27,2024-02-23 17:00
sch_컴퓨터실_520,1,1,472,52,19,27,2024-02-23 18:00
sch_컴퓨터실_520,0,0,473,55,19,25,2024-02-23 19:00
sch_컴퓨터실_520,1,1,475,46,19,25,2024-02-23 20:00
sch_컴퓨터실_520,0,0,479,47,18,27,2024-02-23 21:00
sch_컴퓨터실_520,0,0,474,48,18,27,2024-02-23 22:00
sch_컴퓨터실_520,2,2,488,41,18,27,2024-02-23 23:00
sch_컴퓨터실_520,0,0,485,43,18,27,2024-02-24 0:00
sch_컴퓨터실_520,1,1,485,44,18,26,2024-02-24 1:00
sch_컴퓨터실_520,1,1,486,43,18,26,2024-02-24 2:00
sch_컴퓨터실_520,0,0,484,48,18,27,2024-02-24 3:00
sch_컴퓨터실_520,1,1,480,49,18,26,2024-02-24 4:00
sch_컴퓨터실_520,0,0,481,42,18,24,2024-02-24 5:00
sch_컴퓨터실_520,2,1,479,36,18,24,2024-02-24 6:00
sch_컴퓨터실_520,4,1,481,35,18,24,2024-02-24 7:00
sch_컴퓨터실_520,1,1,486,37,18,24,2024-02-24 8:00
sch_컴퓨터실_520,1,1,483,39,18,24,2024-02-24 9:00
sch_컴퓨터실_520,1,1,485,42,18,24,2024-02-24 10:00
sch_컴퓨터실_520,5,1,482,45,18,24,2024-02-24 11:00
sch_컴퓨터실_520,0,0,479,53,18,24,2024-02-24 12:00
sch_컴퓨터실_520,1,1,476,62,19,24,2024-02-24 13:00
sch_컴퓨터실_520,2,1,469,71,19,24,2024-02-24 14:00
sch_컴퓨터실_520,2,2,466,81,19,24,2024-02-24 15:00
sch_컴퓨터실_520,2,1,466,85,19,24,2024-02-24 16:00
sch_컴퓨터실_520,2,1,462,90,19,24,2024-02-24 17:00
sch_컴퓨터실_520,1,0,459,95,19,24,2024-02-24 18:00
sch_컴퓨터실_520,0,0,464,96,19,25,2024-02-24 19:00
sch_컴퓨터실_520,2,2,467,103,19,25,2024-02-24 20:00
sch_컴퓨터실_520,4,1,470,113,18,27,2024-02-24 21:00
sch_컴퓨터실_520,0,0,472,126,18,27,2024-02-24 22:00
sch_컴퓨터실_520,1,1,477,142,18,29,2024-02-24 23:00
sch_컴퓨터실_520,1,1,476,163,18,29,2024-02-25 0:00
sch_컴퓨터실_520,1,1,470,180,18,29,2024-02-25 1:00
sch_컴퓨터실_520,1,1,470,205,18,29,2024-02-25 2:00
sch_컴퓨터실_520,1,1,465,215,18,29,2024-02-25 3:00
sch_컴퓨터실_520,0,0,459,216,18,29,2024-02-25 4:00
sch_컴퓨터실_520,1,1,458,214,18,29,2024-02-25 5:00
sch_컴퓨터실_520,0,0,459,214,19,29,2024-02-25 6:00
sch_컴퓨터실_520,1,1,452,213,19,29,2024-02-25 7:00
sch_컴퓨터실_520,2,2,449,212,19,29,2024-02-25 8:00
